founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
43499,55,Male,8,Education,5920.0,Good,High,High,0,No,99,High School,Married,0.0,Mid,Small,No,No,No,Good,High,Left
24359,20,Male,10,Healthcare,7358.0,Good,High,Average,0,No,41,High School,Single,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
64186,22,Female,9,Finance,7358.0,Good,High,Below Average,0,No,55,High School,Married,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
17775,44,Female,26,Technology,8679.0,Good,High,Average,0,No,79,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Excellent,High,Left
68342,23,Male,3,Education,7358.0,Good,High,Average,0,Yes,84,Bachelor’s Degree,Single,1.0,Senior,Medium,No,No,No,Fair,Medium,Left
56282,35,Male,19,Education,4103.0,Fair,High,Average,0,No,19,Master’s Degree,Single,5.0,Senior,Medium,No,No,No,Good,Medium,Stayed
26592,59,Female,13,Education,4690.0,Good,Medium,High,0,Yes,81,Bachelor’s Degree,Married,0.0,Entry,Small,No,No,No,Fair,Medium,Left
45060,51,Female,9,Finance,8900.0,Fair,High,Average,2,No,80,Bachelor’s Degree,Single,1.0,Entry,Small,No,No,Yes,Good,Medium,Left
19302,21,Female,13,Technology,9320.0,Good,High,High,1,Yes,16,High School,Married,0.0,Entry,Large,No,No,No,Fair,Low,Stayed
40978,59,Male,32,Healthcare,8110.0,Good,Low,Average,0,No,96,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Good,High,Left
53570,27,Female,2,Healthcare,8361.0,Fair,Very High,Average,0,Yes,14,PhD,Divorced,1.0,Senior,Medium,No,No,No,Excellent,Low,Stayed
69787,36,Male,12,Healthcare,7387.0,Good,Very High,Below Average,0,No,10,Associate Degree,Single,1.0,Senior,Medium,No,No,No,Fair,High,Stayed
33747,34,Female,21,Education,3016.0,Poor,Medium,Average,0,No,79,Bachelor’s Degree,Divorced,0.0,Entry,Small,No,No,Yes,Poor,Medium,Left
65352,44,Female,27,Technology,9371.0,Good,High,Average,0,Yes,98,Associate Degree,Single,3.0,Entry,Small,Yes,No,No,Good,High,Stayed
43033,23,Male,11,Education,3635.0,Good,High,Average,0,No,15,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Fair,Low,Stayed
38488,24,Male,7,Technology,9985.0,Good,High,Average,0,No,67,Bachelor’s Degree,Single,3.0,Senior,Small,No,No,No,Fair,High,Stayed
40526,25,Female,8,Finance,11618.0,Excellent,Medium,Average,0,No,21,High School,Divorced,1.0,Entry,Small,No,No,No,Poor,Medium,Left
43889,21,Male,2,Healthcare,9714.0,Good,High,Low,2,Yes,85,Master’s Degree,Single,6.0,Mid,Large,No,Yes,No,Good,Very High,Stayed
64562,26,Male,17,Healthcare,6623.0,Good,High,Below Average,2,Yes,57,High School,Single,0.0,Entry,Small,Yes,No,Yes,Poor,Medium,Left
71156,43,Female,6,Media,6427.0,Good,Low,High,2,Yes,97,Master’s Degree,Married,3.0,Mid,Large,No,No,No,Good,Medium,Left
52258,28,Male,10,Education,5691.0,Good,High,Average,1,Yes,16,Associate Degree,Single,2.0,Entry,Medium,Yes,No,No,Excellent,High,Left
70315,41,Male,12,Media,5572.0,Good,High,Average,0,Yes,96,Bachelor’s Degree,Single,1.0,Entry,Small,Yes,No,No,Good,Medium,Stayed
26440,28,Female,17,Finance,12573.0,Good,Medium,Average,0,Yes,58,Bachelor’s Degree,Single,0.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
35675,56,Male,3,Healthcare,7193.0,Excellent,Medium,Below Average,1,No,53,High School,Divorced,2.0,Mid,Small,No,No,No,Poor,Low,Left
12538,58,Female,50,Technology,6877.0,Good,High,Average,0,No,59,PhD,Single,1.0,Mid,Medium,No,No,No,Excellent,High,Stayed
33970,50,Male,39,Technology,10914.0,Good,High,Average,0,No,1,Associate Degree,Married,4.0,Entry,Small,No,No,Yes,Good,High,Stayed
17631,51,Female,28,Technology,6498.0,Good,High,Average,0,No,31,Master’s Degree,Married,0.0,Entry,Large,No,No,No,Good,Medium,Left
46988,48,Male,34,Finance,10885.0,Good,High,Below Average,3,No,55,PhD,Single,3.0,Mid,Small,Yes,No,Yes,Good,High,Stayed
59079,20,Male,4,Media,5887.0,Fair,Very High,Average,1,Yes,1,Associate Degree,Married,1.0,Mid,Small,No,No,No,Good,Medium,Stayed
68446,38,Male,15,Finance,8575.0,Good,Very High,Average,1,No,95,Bachelor’s Degree,Single,6.0,Entry,Large,Yes,No,No,Good,Low,Left
30162,35,Female,22,Education,4238.0,Good,High,Average,0,Yes,26,Associate Degree,Single,1.0,Mid,Large,Yes,No,Yes,Poor,Medium,Stayed
32423,19,Female,6,Media,6090.0,Excellent,High,Average,0,No,81,Master’s Degree,Married,0.0,Entry,Medium,No,No,Yes,Fair,Low,Stayed
26709,43,Female,19,Technology,10657.0,Good,Medium,Average,1,No,19,Bachelor’s Degree,Married,2.0,Entry,Small,No,No,No,Fair,High,Stayed
36670,55,Male,8,Technology,9376.0,Good,High,Average,2,No,89,Master’s Degree,Married,1.0,Senior,Small,Yes,No,No,Good,Low,Stayed
45375,29,Male,6,Finance,9017.0,Excellent,Medium,Below Average,0,No,28,Associate Degree,Single,4.0,Entry,Small,Yes,No,No,Fair,Low,Left
48184,29,Male,19,Healthcare,7818.0,Fair,Very High,Average,0,Yes,45,Associate Degree,Married,4.0,Entry,Medium,No,No,No,Excellent,Low,Left
4026,53,Male,38,Technology,9153.0,Good,High,Low,0,Yes,50,Bachelor’s Degree,Married,0.0,Mid,Small,No,No,No,Poor,Low,Left
71868,48,Male,11,Education,4339.0,Fair,High,Average,0,No,85,Master’s Degree,Single,0.0,Mid,Small,Yes,No,Yes,Excellent,Low,Left
59248,18,Male,6,Education,3555.0,Good,High,Average,0,No,78,Bachelor’s Degree,Divorced,3.0,Entry,Large,No,No,No,Poor,Medium,Left
42021,20,Female,12,Finance,10449.0,Good,Very High,Average,3,No,87,High School,Single,3.0,Senior,Medium,Yes,No,No,Excellent,High,Stayed
46270,33,Female,3,Media,5909.0,Fair,High,Below Average,0,No,7,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Low,Stayed
30264,48,Male,20,Media,6886.0,Good,High,Low,0,Yes,95,Bachelor’s Degree,Single,1.0,Mid,Small,No,No,No,Fair,Medium,Left
55371,47,Male,13,Finance,9290.0,Good,High,Average,0,Yes,52,High School,Married,1.0,Senior,Medium,No,No,Yes,Good,Low,Stayed
49758,19,Male,3,Education,4676.0,Excellent,Medium,Average,0,No,75,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
14309,48,Male,40,Education,4109.0,Good,High,Average,0,No,8,Bachelor’s Degree,Married,1.0,Mid,Medium,No,Yes,Yes,Good,Medium,Stayed
1875,47,Male,1,Technology,9138.0,Poor,High,Average,0,No,22,Associate Degree,Single,1.0,Entry,Large,No,No,No,Good,Low,Left
8102,39,Female,31,Finance,7759.0,Good,High,Average,0,No,95,Bachelor’s Degree,Single,4.0,Entry,Small,No,No,No,Poor,Medium,Left
51595,25,Female,4,Finance,6699.0,Good,High,Below Average,4,No,1,High School,Single,4.0,Entry,Small,No,Yes,No,Good,High,Left
40793,27,Female,9,Healthcare,8588.0,Good,High,Average,0,No,44,High School,Married,0.0,Senior,Medium,Yes,No,No,Good,High,Stayed
4009,36,Male,5,Healthcare,9105.0,Excellent,High,Below Average,2,No,40,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Poor,Low,Stayed
8706,51,Male,12,Healthcare,9028.0,Good,Very High,Below Average,0,No,24,High School,Married,1.0,Entry,Medium,No,No,No,Good,Medium,Stayed
10921,43,Female,27,Healthcare,7286.0,Good,Very High,Average,0,Yes,35,High School,Married,0.0,Entry,Medium,No,No,Yes,Fair,Low,Stayed
55490,23,Male,15,Finance,6694.0,Good,Medium,High,1,Yes,62,High School,Married,2.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
51790,45,Male,34,Technology,9086.0,Good,High,High,3,No,57,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Poor,Medium,Stayed
56981,26,Female,17,Education,4507.0,Good,Very High,High,1,No,98,High School,Married,2.0,Entry,Medium,No,No,No,Good,Low,Left
36066,54,Female,26,Media,5643.0,Fair,Very High,Average,0,No,30,Bachelor’s Degree,Single,2.0,Entry,Medium,No,No,No,Poor,Low,Left
64543,22,Female,9,Technology,10979.0,Good,High,Average,0,No,46,Associate Degree,Single,0.0,Senior,Large,Yes,No,No,Good,Medium,Stayed
44209,21,Male,3,Media,6247.0,Good,High,Average,0,No,19,PhD,Married,0.0,Senior,Small,No,No,Yes,Fair,Low,Stayed
46665,57,Female,9,Education,4756.0,Fair,Very High,Below Average,1,No,52,Bachelor’s Degree,Divorced,0.0,Mid,Medium,No,No,No,Good,Low,Left
22297,44,Female,23,Healthcare,9082.0,Poor,High,Average,1,Yes,13,Bachelor’s Degree,Single,0.0,Senior,Small,No,No,No,Poor,High,Left
25421,29,Female,14,Education,5125.0,Good,High,Low,0,No,37,Master’s Degree,Married,1.0,Senior,Small,No,No,No,Excellent,Medium,Stayed
7049,59,Male,12,Healthcare,8325.0,Good,High,Average,1,No,26,Bachelor’s Degree,Married,2.0,Entry,Small,No,No,No,Poor,Low,Stayed
33230,44,Male,28,Finance,8578.0,Good,High,High,0,Yes,14,PhD,Single,2.0,Mid,Medium,No,No,No,Fair,High,Stayed
19228,25,Female,4,Technology,8534.0,Good,High,Low,0,Yes,1,High School,Married,0.0,Senior,Medium,No,Yes,No,Good,High,Stayed
37922,47,Male,25,Media,5677.0,Fair,Very High,Average,1,Yes,34,Bachelor’s Degree,Married,4.0,Entry,Medium,No,No,No,Good,Low,Stayed
22144,28,Male,10,Healthcare,9264.0,Good,High,Average,0,No,48,Master’s Degree,Single,2.0,Senior,Medium,No,No,No,Good,High,Stayed
13074,56,Female,18,Media,5938.0,Poor,High,High,2,No,15,Associate Degree,Married,3.0,Senior,Small,Yes,No,No,Excellent,Low,Stayed
22103,56,Male,19,Education,5078.0,Fair,Very High,Average,0,No,31,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Poor,Medium,Left
28565,38,Male,30,Technology,8365.0,Good,High,High,0,No,60,High School,Divorced,2.0,Entry,Medium,No,No,No,Good,Low,Left
4663,36,Female,3,Healthcare,7358.0,Good,High,Low,3,No,50,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Good,Low,Left
32849,38,Female,6,Education,5590.0,Good,High,Average,0,No,14,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,Yes,Poor,Low,Left
8840,58,Male,49,Healthcare,8681.0,Excellent,High,Average,0,No,94,Bachelor’s Degree,Single,3.0,Entry,Medium,Yes,No,No,Good,Medium,Stayed
37854,19,Female,6,Finance,7418.0,Fair,High,Average,2,No,1,High School,Single,0.0,Senior,Medium,No,Yes,Yes,Poor,Low,Left
29626,25,Male,12,Technology,7358.0,Good,High,High,0,No,94,Associate Degree,Married,1.0,Mid,Medium,No,No,Yes,Fair,Low,Left
70775,56,Female,8,Finance,9772.0,Good,High,Average,2,Yes,19,Bachelor’s Degree,Single,2.0,Entry,Medium,No,Yes,No,Good,Low,Left
57063,51,Female,24,Media,6742.0,Excellent,High,Average,1,No,56,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Fair,Medium,Left
28400,32,Male,2,Education,4927.0,Good,High,Average,0,No,28,Associate Degree,Married,1.0,Senior,Large,No,No,No,Fair,Low,Left
57873,51,Male,2,Technology,9210.0,Good,High,Low,0,No,13,High School,Single,0.0,Senior,Small,No,No,No,Poor,High,Stayed
44835,55,Female,25,Technology,9699.0,Poor,High,High,0,No,43,High School,Married,4.0,Mid,Medium,No,No,No,Good,High,Left
9026,28,Female,15,Healthcare,11097.0,Good,High,Average,0,No,31,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Good,Low,Left
37468,29,Female,12,Technology,10099.0,Excellent,Low,Average,2,No,97,Master’s Degree,Married,1.0,Senior,Medium,No,No,No,Good,Very High,Stayed
66449,52,Male,11,Technology,7438.0,Good,High,Average,1,No,27,High School,Single,5.0,Mid,Large,No,No,No,Poor,High,Left
57767,59,Female,3,Education,4366.0,Good,High,Average,1,No,64,PhD,Divorced,0.0,Senior,Large,No,No,No,Good,Low,Stayed
13974,34,Female,3,Finance,6823.0,Excellent,Low,Average,2,No,5,High School,Single,1.0,Senior,Small,No,No,No,Fair,Medium,Left
58646,38,Male,9,Media,6235.0,Good,High,High,3,No,27,PhD,Married,1.0,Mid,Small,No,No,Yes,Fair,Low,Stayed
66068,41,Female,24,Technology,8914.0,Excellent,Low,Average,3,No,89,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Medium,Stayed
16968,33,Male,4,Media,5525.0,Good,High,Average,0,Yes,39,High School,Single,6.0,Mid,Medium,No,No,No,Good,High,Stayed
3721,37,Male,12,Education,3729.0,Poor,High,Average,1,No,52,Bachelor’s Degree,Single,4.0,Entry,Small,No,Yes,No,Excellent,High,Left
71428,30,Female,9,Healthcare,7358.0,Good,High,Average,2,No,78,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Fair,Low,Left
65392,51,Female,33,Media,6223.0,Good,Low,Average,0,No,43,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Fair,Low,Left
70444,31,Female,18,Healthcare,7156.0,Good,High,Average,2,No,95,Bachelor’s Degree,Married,2.0,Entry,Small,No,No,No,Excellent,High,Stayed
1888,36,Female,27,Media,6415.0,Fair,High,Below Average,2,No,73,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Poor,High,Left
29125,59,Male,27,Technology,10738.0,Good,High,High,2,Yes,10,High School,Married,1.0,Entry,Medium,No,No,Yes,Good,Medium,Stayed
29636,29,Male,9,Technology,8898.0,Good,High,Average,1,No,77,Associate Degree,Single,0.0,Mid,Medium,No,No,No,Good,Low,Stayed
33695,26,Male,16,Technology,9806.0,Good,High,Average,3,No,72,Master’s Degree,Married,0.0,Entry,Medium,Yes,No,No,Fair,Low,Stayed
29465,39,Female,9,Education,7358.0,Good,High,High,2,No,47,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Poor,High,Stayed
58142,56,Male,17,Healthcare,9681.0,Good,High,Average,3,Yes,56,Master’s Degree,Married,1.0,Mid,Small,No,No,No,Fair,Low,Left
44608,55,Female,5,Media,5895.0,Good,Low,Average,0,Yes,13,Master’s Degree,Married,4.0,Senior,Medium,No,No,No,Fair,Medium,Stayed
12867,46,Female,18,Healthcare,6652.0,Good,High,Below Average,0,Yes,67,Master’s Degree,Single,0.0,Senior,Small,No,Yes,No,Excellent,Medium,Left
52534,20,Male,4,Media,5697.0,Good,High,Below Average,0,No,15,Associate Degree,Single,1.0,Entry,Small,No,No,No,Good,Low,Left
52418,57,Male,11,Technology,7761.0,Poor,High,Average,1,Yes,37,Bachelor’s Degree,Single,2.0,Mid,Medium,No,Yes,No,Good,High,Left
24020,45,Male,31,Education,3876.0,Good,Low,High,0,No,67,Associate Degree,Married,4.0,Mid,Medium,No,No,No,Poor,Low,Stayed
44829,46,Male,36,Healthcare,7871.0,Good,Very High,Low,1,Yes,79,Associate Degree,Divorced,2.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
39942,59,Male,46,Media,5310.0,Fair,Medium,Average,1,No,56,Bachelor’s Degree,Married,0.0,Senior,Medium,Yes,No,No,Poor,Low,Stayed
67402,19,Female,7,Finance,4727.0,Fair,High,Average,0,Yes,1,High School,Married,3.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
9048,36,Female,10,Technology,10233.0,Good,High,Average,0,Yes,40,Master’s Degree,Single,0.0,Senior,Small,No,No,No,Fair,Low,Stayed
25551,51,Male,37,Education,4559.0,Good,High,Average,1,No,62,Master’s Degree,Married,0.0,Mid,Small,No,No,No,Good,High,Stayed
21458,47,Male,32,Education,4505.0,Fair,Medium,Average,0,Yes,51,Master’s Degree,Married,0.0,Entry,Large,No,No,Yes,Good,Low,Left
1427,42,Female,27,Healthcare,7358.0,Good,High,High,3,No,8,Bachelor’s Degree,Divorced,1.0,Entry,Medium,Yes,No,Yes,Poor,Medium,Stayed
69085,32,Male,24,Media,6009.0,Good,High,Low,0,Yes,23,High School,Married,1.0,Senior,Medium,No,No,No,Excellent,Medium,Stayed
38412,23,Male,1,Technology,9257.0,Good,Very High,Average,0,No,90,Associate Degree,Single,3.0,Senior,Small,No,No,No,Poor,High,Stayed
71165,48,Male,36,Education,5276.0,Good,High,Average,4,No,54,Master’s Degree,Married,1.0,Mid,Medium,No,No,Yes,Good,Medium,Stayed
39876,55,Female,37,Technology,7279.0,Fair,High,High,2,No,42,Associate Degree,Single,3.0,Entry,Large,No,No,No,Fair,Medium,Left
66652,42,Male,10,Media,5535.0,Fair,High,Below Average,0,No,55,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
74166,44,Male,30,Healthcare,8749.0,Excellent,High,Average,0,No,77,Master’s Degree,Married,1.0,Senior,Small,No,No,No,Poor,Medium,Stayed
11554,46,Male,3,Healthcare,8442.0,Good,Very High,Average,4,Yes,3,High School,Single,1.0,Entry,Medium,Yes,No,No,Good,High,Stayed
58200,52,Male,36,Finance,6094.0,Poor,High,Average,0,Yes,98,High School,Married,3.0,Entry,Medium,No,No,No,Poor,Low,Left
39902,18,Female,4,Education,4206.0,Good,Very High,High,0,No,73,High School,Divorced,4.0,Senior,Small,No,No,No,Excellent,Low,Stayed
60708,43,Male,3,Technology,9265.0,Good,High,High,0,No,75,PhD,Married,3.0,Entry,Large,Yes,No,No,Good,Low,Stayed
24540,23,Female,11,Technology,5518.0,Fair,Very High,Average,2,No,76,Associate Degree,Married,0.0,Entry,Medium,Yes,No,No,Poor,Medium,Left
36080,26,Female,14,Media,5261.0,Fair,High,Average,2,No,47,PhD,Married,3.0,Entry,Medium,No,No,No,Fair,Low,Stayed
53569,49,Female,13,Healthcare,9373.0,Good,High,High,2,No,2,Associate Degree,Divorced,1.0,Senior,Medium,No,No,No,Good,Low,Stayed
30916,50,Male,9,Media,5594.0,Good,High,Average,0,Yes,33,High School,Single,0.0,Entry,Medium,No,No,Yes,Good,Medium,Left
9968,56,Female,43,Education,4595.0,Excellent,Medium,Below Average,0,No,9,Bachelor’s Degree,Single,1.0,Entry,Large,No,No,No,Good,Low,Left
46947,58,Female,28,Media,5626.0,Good,High,Below Average,0,No,40,Master’s Degree,Divorced,4.0,Mid,Medium,No,No,No,Good,Low,Stayed
70140,41,Male,19,Media,5661.0,Fair,High,Average,0,No,9,Master’s Degree,Married,2.0,Entry,Medium,No,No,Yes,Good,Low,Stayed
59191,39,Male,7,Education,5067.0,Fair,Very High,Low,2,No,40,Master’s Degree,Married,4.0,Mid,Large,No,No,No,Excellent,High,Stayed
2172,40,Female,32,Education,4989.0,Good,High,Average,0,No,19,High School,Divorced,0.0,Entry,Small,No,No,No,Poor,Low,Stayed
65246,33,Female,10,Healthcare,8166.0,Good,High,Low,3,No,9,Bachelor’s Degree,Single,1.0,Senior,Medium,Yes,No,No,Good,Low,Stayed
26476,37,Female,10,Finance,8179.0,Excellent,Low,Average,2,No,25,High School,Married,2.0,Mid,Medium,No,No,No,Fair,High,Stayed
21149,50,Male,24,Media,7358.0,Good,High,Average,0,Yes,81,Master’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
45264,40,Male,2,Healthcare,6485.0,Fair,Very High,Average,3,Yes,67,Master’s Degree,Single,1.0,Mid,Large,No,No,No,Good,High,Stayed
73553,44,Male,10,Healthcare,7494.0,Poor,Low,Average,0,No,12,Bachelor’s Degree,Divorced,1.0,Mid,Medium,Yes,No,Yes,Fair,High,Stayed
14633,20,Male,3,Technology,8078.0,Fair,Low,High,0,No,42,Bachelor’s Degree,Divorced,3.0,Mid,Medium,No,No,No,Good,Low,Left
32680,25,Female,16,Healthcare,7624.0,Fair,Medium,Average,0,No,91,Bachelor’s Degree,Divorced,3.0,Mid,Large,No,No,No,Good,Medium,Stayed
41794,44,Female,18,Technology,11339.0,Good,High,High,0,No,77,High School,Single,1.0,Senior,Medium,No,No,No,Good,Medium,Left
25606,27,Female,15,Healthcare,7046.0,Good,High,Average,0,Yes,20,Associate Degree,Married,1.0,Mid,Large,Yes,No,No,Good,Low,Stayed
56896,47,Female,29,Education,3669.0,Good,High,High,0,Yes,42,High School,Married,0.0,Entry,Small,No,No,No,Good,Low,Left
53610,59,Male,14,Technology,8053.0,Fair,High,Below Average,2,No,59,Associate Degree,Divorced,0.0,Entry,Medium,No,No,Yes,Poor,High,Left
36144,39,Female,15,Healthcare,7358.0,Good,High,High,1,No,33,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Good,High,Stayed
17233,30,Female,2,Technology,7387.0,Excellent,High,Average,2,No,34,Associate Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
62037,33,Male,25,Education,6311.0,Excellent,Very High,Average,1,Yes,54,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Good,Low,Left
51943,35,Female,21,Technology,7358.0,Good,High,Average,2,No,1,Bachelor’s Degree,Married,1.0,Entry,Medium,Yes,No,No,Good,Low,Stayed
1114,21,Male,4,Healthcare,9905.0,Excellent,High,Below Average,0,No,68,Master’s Degree,Married,0.0,Senior,Medium,No,No,No,Poor,Low,Left
56189,57,Male,39,Technology,9102.0,Good,Medium,High,0,Yes,79,Bachelor’s Degree,Divorced,0.0,Senior,Medium,No,No,No,Poor,Low,Stayed
20860,23,Female,11,Healthcare,9386.0,Good,High,Average,0,No,61,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,Yes,Fair,Low,Stayed
38838,49,Male,3,Finance,10346.0,Good,High,Average,0,No,51,High School,Married,1.0,Mid,Medium,No,No,No,Poor,Medium,Stayed
35036,24,Female,12,Media,5548.0,Good,High,Average,0,Yes,68,Bachelor’s Degree,Divorced,1.0,Mid,Small,No,No,No,Good,Low,Stayed
59919,36,Male,12,Technology,9383.0,Good,High,Average,0,Yes,99,Bachelor’s Degree,Single,0.0,Mid,Medium,No,No,No,Poor,Low,Left
8527,41,Female,20,Technology,9591.0,Excellent,Medium,High,0,No,65,High School,Single,1.0,Mid,Medium,No,No,No,Poor,Low,Left
24260,48,Female,40,Healthcare,9068.0,Excellent,High,Average,0,Yes,79,Associate Degree,Married,2.0,Mid,Small,No,No,No,Good,Very High,Stayed
61709,24,Female,13,Healthcare,6994.0,Good,High,Below Average,1,Yes,25,PhD,Married,1.0,Entry,Large,No,No,No,Poor,Low,Stayed
30565,43,Male,13,Finance,10417.0,Fair,High,Below Average,0,No,34,Associate Degree,Married,3.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
35541,20,Female,10,Finance,7439.0,Good,High,High,0,No,25,Associate Degree,Single,0.0,Senior,Large,No,No,No,Poor,Low,Stayed
13705,46,Male,19,Technology,10080.0,Excellent,Very High,Average,0,No,3,High School,Married,3.0,Mid,Medium,No,No,No,Good,Medium,Stayed
24859,32,Female,14,Technology,14110.0,Fair,Very High,Average,1,No,20,Master’s Degree,Divorced,1.0,Senior,Medium,No,No,No,Fair,Low,Stayed
58522,31,Female,8,Healthcare,7953.0,Good,High,Below Average,0,No,49,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Poor,Low,Left
47251,40,Female,1,Finance,7121.0,Good,High,Average,0,No,46,High School,Married,1.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
43541,48,Male,29,Healthcare,7358.0,Good,High,Below Average,0,No,39,Master’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,High,Left
66105,39,Male,21,Education,7358.0,Good,High,Low,0,No,22,Associate Degree,Married,1.0,Mid,Medium,No,No,Yes,Poor,Low,Left
68801,32,Male,3,Technology,8491.0,Good,High,Average,2,No,89,High School,Single,0.0,Mid,Medium,No,No,No,Excellent,Low,Left
68244,42,Female,29,Education,7358.0,Good,High,Average,0,No,48,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Medium,Stayed
30001,58,Male,49,Education,3802.0,Excellent,High,Average,1,No,7,Master’s Degree,Married,4.0,Entry,Medium,No,No,No,Good,Medium,Stayed
58660,30,Male,12,Healthcare,8501.0,Good,High,Below Average,0,No,95,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Poor,Medium,Left
62730,20,Male,9,Healthcare,6062.0,Excellent,High,Average,0,Yes,6,Bachelor’s Degree,Single,0.0,Entry,Large,No,No,Yes,Good,Low,Left
50677,50,Female,10,Education,5656.0,Good,High,High,0,No,47,Master’s Degree,Single,1.0,Entry,Small,No,No,No,Good,Low,Left
