founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
66992,56,Male,14,Finance,10271.0,Fair,Low,High,0,Yes,44,Associate Degree,Married,3.0,Entry,Small,34.0,No,No,No,Good,Low,Left
18568,32,Female,13,Technology,9172.0,Good,Very High,High,0,No,88,Bachelor’s Degree,Married,4.0,Entry,Large,26.0,Yes,No,No,Poor,Medium,Left
73375,53,Male,15,Education,4823.0,Good,High,Average,0,No,14,Master’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
41886,47,Male,34,Technology,10730.0,Good,Medium,High,0,No,29,Master’s Degree,Single,1.0,Mid,Small,42.0,No,No,No,Good,Medium,Stayed
73814,19,Male,4,Finance,6244.0,Good,High,High,0,No,48,Associate Degree,Married,1.0,Senior,Small,15.0,No,No,No,Good,Low,Stayed
4778,50,Female,14,Technology,9639.0,Poor,High,Below Average,0,Yes,99,Associate Degree,Married,3.0,Senior,Large,30.0,No,No,No,Fair,Medium,Stayed
52758,40,Male,8,Healthcare,9221.0,Good,Medium,Average,1,No,55,Master’s Degree,Single,1.0,Entry,Small,9.0,No,No,No,Fair,Medium,Left
57285,49,Female,12,Healthcare,7412.0,Poor,Low,High,0,No,20,Bachelor’s Degree,Married,0.0,Entry,Medium,33.0,No,No,No,Good,High,Left
12460,45,Male,3,Education,4583.0,Good,High,Average,0,No,29,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,Yes,Good,Low,Left
46535,58,Female,33,Technology,11212.0,Good,High,High,1,No,66,High School,Married,0.0,Mid,Medium,42.0,No,No,No,Fair,Low,Stayed
32662,56,Male,10,Education,4714.0,Good,Very High,Average,1,No,23,Master’s Degree,Married,5.0,Senior,Medium,43.0,No,No,No,Fair,Low,Stayed
1118,56,Female,46,Education,5350.0,Good,High,Below Average,0,Yes,87,Associate Degree,Divorced,4.0,Entry,Small,54.0,No,No,Yes,Poor,Medium,Left
25482,25,Male,5,Healthcare,7371.0,Good,High,High,0,Yes,37,High School,Married,1.0,Entry,Medium,27.0,Yes,No,No,Fair,Low,Left
58691,39,Female,20,Finance,10736.0,Excellent,Very High,Average,0,Yes,69,Associate Degree,Single,3.0,Senior,Small,32.0,No,No,No,Excellent,High,Stayed
18907,40,Male,28,Technology,7371.0,Good,High,High,0,Yes,22,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Fair,Low,Stayed
44588,59,Male,28,Technology,5487.0,Good,High,Average,1,Yes,21,Bachelor’s Degree,Married,5.0,Mid,Medium,38.0,No,No,No,Fair,Low,Stayed
70717,54,Male,13,Finance,8629.0,Good,Low,Average,1,No,56,High School,Single,2.0,Entry,Medium,26.0,No,No,No,Good,Low,Left
39985,57,Male,9,Technology,10859.0,Excellent,Very High,Below Average,0,No,66,PhD,Married,1.0,Entry,Medium,36.0,No,No,No,Good,Low,Left
35104,52,Male,2,Media,6333.0,Poor,High,Average,1,Yes,12,Bachelor’s Degree,Married,5.0,Senior,Medium,43.0,No,No,Yes,Poor,Low,Stayed
29734,28,Male,8,Healthcare,8016.0,Excellent,High,Average,1,Yes,44,PhD,Married,4.0,Mid,Medium,22.0,No,No,Yes,Good,Medium,Stayed
56183,59,Male,41,Technology,10189.0,Good,Very High,Average,0,Yes,39,High School,Married,0.0,Entry,Medium,50.0,No,No,No,Good,High,Stayed
32974,45,Male,16,Finance,9696.0,Good,High,Low,0,No,89,Master’s Degree,Single,0.0,Senior,Small,24.0,No,No,No,Good,Low,Stayed
25664,55,Female,31,Healthcare,7256.0,Good,High,High,1,No,83,Bachelor’s Degree,Divorced,1.0,Entry,Small,27.0,No,No,No,Fair,Low,Stayed
39021,24,Male,10,Media,5426.0,Fair,Very High,Average,0,No,16,Bachelor’s Degree,Single,2.0,Entry,Small,20.0,No,No,No,Poor,Very High,Left
2049,38,Male,12,Healthcare,8043.0,Good,Low,Average,1,Yes,32,Master’s Degree,Single,0.0,Mid,Medium,35.0,No,No,No,Good,Low,Stayed
47358,33,Female,22,Education,5413.0,Excellent,High,Average,1,No,67,Bachelor’s Degree,Married,0.0,Entry,Large,30.0,No,No,Yes,Fair,Medium,Left
41263,30,Female,10,Healthcare,7635.0,Good,High,Low,0,Yes,96,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Good,High,Left
19104,41,Male,27,Technology,7754.0,Poor,Very High,Average,0,No,44,High School,Single,4.0,Mid,Medium,30.0,Yes,No,No,Poor,Low,Stayed
41198,26,Female,7,Technology,9066.0,Good,Medium,Below Average,0,Yes,97,Bachelor’s Degree,Single,4.0,Mid,Small,19.0,No,No,No,Excellent,Low,Left
38917,39,Male,20,Media,6135.0,Good,Very High,Average,0,No,88,Associate Degree,Divorced,1.0,Senior,Small,34.0,No,No,No,Poor,Medium,Stayed
58078,37,Male,24,Healthcare,9056.0,Fair,High,High,0,Yes,78,Associate Degree,Married,3.0,Mid,Large,33.0,Yes,No,No,Good,Medium,Stayed
29432,22,Male,9,Media,7371.0,Good,High,Below Average,1,No,68,Master’s Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Left
6978,47,Male,13,Technology,8658.0,Excellent,Medium,Below Average,0,No,88,Master’s Degree,Married,0.0,Mid,Small,29.0,No,No,No,Excellent,Medium,Stayed
34080,50,Male,3,Healthcare,7810.0,Fair,High,High,0,No,67,Bachelor’s Degree,Divorced,1.0,Entry,Large,17.0,No,No,Yes,Fair,Low,Left
41144,28,Male,1,Healthcare,7371.0,Good,High,Average,1,No,80,Associate Degree,Single,1.0,Entry,Medium,27.0,No,Yes,No,Excellent,High,Left
8020,52,Female,3,Education,5470.0,Good,Very High,High,1,No,22,Associate Degree,Married,1.0,Entry,Medium,51.0,Yes,No,No,Poor,Medium,Left
28912,56,Male,14,Healthcare,7353.0,Fair,High,Average,0,Yes,96,Master’s Degree,Single,1.0,Senior,Large,36.0,Yes,No,No,Poor,High,Stayed
53459,30,Female,4,Technology,7371.0,Good,High,Below Average,0,No,43,High School,Single,1.0,Mid,Medium,27.0,No,No,Yes,Good,Medium,Left
49287,34,Male,9,Finance,9533.0,Good,High,Average,2,Yes,86,PhD,Single,1.0,Senior,Medium,27.0,No,No,No,Good,Low,Left
24048,46,Female,22,Technology,9807.0,Fair,Very High,Average,0,No,46,Associate Degree,Married,2.0,Mid,Medium,30.0,No,No,No,Fair,Low,Left
68560,35,Female,11,Technology,10364.0,Good,High,Below Average,1,No,50,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,Yes,No,No,Good,Low,Left
16391,37,Male,16,Healthcare,8488.0,Good,High,Average,0,Yes,89,High School,Divorced,1.0,Senior,Medium,23.0,No,No,Yes,Poor,Medium,Stayed
1150,54,Female,24,Healthcare,6097.0,Poor,Very High,Below Average,1,No,69,High School,Married,2.0,Mid,Small,53.0,No,No,No,Fair,Medium,Left
21260,42,Female,4,Education,4311.0,Fair,High,Average,1,No,90,Master’s Degree,Single,2.0,Senior,Medium,37.0,No,No,No,Poor,Medium,Left
54368,38,Male,2,Finance,11645.0,Good,Low,Average,1,Yes,70,Master’s Degree,Single,3.0,Mid,Large,34.0,No,No,No,Excellent,Low,Left
41150,37,Female,27,Media,6831.0,Good,High,Average,1,No,61,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
48836,44,Male,6,Technology,8555.0,Fair,High,Average,0,No,9,Associate Degree,Divorced,1.0,Mid,Small,33.0,No,No,No,Good,Low,Stayed
34499,46,Female,21,Education,7371.0,Good,High,Average,0,No,99,Master’s Degree,Single,1.0,Entry,Medium,27.0,Yes,No,No,Good,Low,Stayed
39856,57,Female,1,Media,6422.0,Good,Medium,Average,2,Yes,99,Bachelor’s Degree,Single,2.0,Entry,Medium,20.0,No,No,No,Good,Medium,Left
43277,50,Female,6,Healthcare,7680.0,Good,Very High,Average,0,No,79,Master’s Degree,Married,0.0,Mid,Large,17.0,No,No,No,Excellent,High,Left
2079,55,Female,25,Technology,9429.0,Good,High,Average,0,No,3,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Low,Stayed
24157,48,Female,9,Technology,7913.0,Excellent,High,Below Average,0,Yes,44,High School,Married,0.0,Entry,Medium,11.0,No,No,No,Fair,Low,Left
73215,43,Female,15,Education,4000.0,Good,High,Below Average,0,No,52,High School,Single,0.0,Mid,Small,28.0,No,No,No,Excellent,Low,Left
29631,43,Male,2,Technology,8964.0,Excellent,Low,High,0,No,99,Associate Degree,Married,3.0,Entry,Small,16.0,No,No,No,Poor,High,Stayed
59664,54,Female,30,Finance,9525.0,Good,High,Average,0,No,89,High School,Single,1.0,Mid,Medium,27.0,No,No,No,Excellent,Low,Left
70024,50,Female,14,Technology,9263.0,Fair,Medium,Below Average,0,No,58,Bachelor’s Degree,Single,0.0,Entry,Medium,18.0,No,No,Yes,Excellent,Low,Left
70773,27,Male,12,Education,3703.0,Excellent,Very High,Below Average,0,No,44,Bachelor’s Degree,Divorced,3.0,Entry,Large,18.0,No,No,Yes,Good,Medium,Left
22322,28,Male,13,Technology,9012.0,Good,High,High,2,Yes,37,Associate Degree,Single,1.0,Senior,Medium,27.0,No,No,No,Good,High,Stayed
61176,49,Male,25,Education,3973.0,Good,High,Below Average,1,No,65,Bachelor’s Degree,Single,1.0,Entry,Large,27.0,No,No,No,Good,Medium,Stayed
14058,42,Male,3,Finance,4758.0,Good,High,Below Average,0,No,49,High School,Married,1.0,Mid,Medium,27.0,Yes,No,Yes,Poor,High,Stayed
49927,26,Female,11,Technology,9287.0,Poor,Low,Average,1,No,39,Master’s Degree,Married,0.0,Mid,Medium,20.0,No,No,No,Fair,Low,Left
43601,18,Male,2,Media,6326.0,Fair,High,High,0,No,79,PhD,Single,1.0,Mid,Small,15.0,No,No,No,Poor,Medium,Stayed
1329,35,Female,16,Healthcare,8190.0,Good,High,High,2,Yes,61,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Left
17937,48,Male,23,Finance,7618.0,Good,High,High,1,Yes,38,High School,Married,1.0,Entry,Medium,39.0,No,No,Yes,Good,Very High,Left
6375,59,Female,32,Education,4295.0,Good,High,High,0,Yes,9,High School,Divorced,0.0,Entry,Medium,36.0,No,No,Yes,Good,Medium,Stayed
1143,52,Female,28,Education,7371.0,Good,High,Average,0,Yes,27,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Left
7449,53,Female,20,Education,2731.0,Good,High,Below Average,1,No,71,Bachelor’s Degree,Divorced,1.0,Mid,Medium,22.0,Yes,No,Yes,Fair,High,Stayed
14283,40,Male,24,Finance,6925.0,Good,Very High,Average,2,Yes,42,Associate Degree,Single,0.0,Mid,Large,36.0,No,No,Yes,Poor,Medium,Left
54729,22,Male,6,Healthcare,9415.0,Good,High,Average,0,No,32,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Fair,High,Left
29198,58,Male,19,Technology,10693.0,Good,Low,Below Average,0,No,84,PhD,Married,1.0,Mid,Medium,22.0,Yes,No,No,Poor,Medium,Stayed
18393,26,Male,7,Finance,7371.0,Good,High,Average,2,Yes,8,Bachelor’s Degree,Divorced,1.0,Mid,Medium,27.0,Yes,No,No,Fair,Medium,Stayed
69243,19,Female,11,Finance,9165.0,Good,High,High,1,Yes,63,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,High,Stayed
72774,36,Female,10,Technology,5429.0,Good,Very High,Average,1,No,75,Master’s Degree,Single,1.0,Mid,Medium,35.0,Yes,No,No,Poor,Medium,Left
19592,43,Male,5,Media,5677.0,Fair,High,Below Average,1,No,34,High School,Married,1.0,Senior,Small,31.0,Yes,No,No,Good,Medium,Stayed
49498,59,Male,26,Healthcare,6676.0,Fair,High,Average,0,No,54,Associate Degree,Single,0.0,Senior,Medium,54.0,No,No,No,Good,Medium,Stayed
7669,59,Female,33,Technology,11669.0,Fair,Medium,Low,0,No,95,PhD,Single,0.0,Entry,Medium,52.0,No,No,Yes,Good,Low,Left
64402,59,Female,14,Media,6689.0,Good,High,Average,2,Yes,10,Master’s Degree,Married,1.0,Mid,Small,27.0,No,No,No,Good,Medium,Left
22337,47,Female,3,Education,5310.0,Poor,High,Average,0,Yes,76,High School,Single,0.0,Mid,Medium,39.0,No,No,No,Good,Low,Left
56341,51,Male,1,Technology,7371.0,Good,High,High,1,Yes,85,Associate Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Fair,Low,Stayed
23779,52,Male,25,Education,5462.0,Excellent,High,Average,2,No,67,Master’s Degree,Single,3.0,Mid,Small,50.0,No,No,No,Poor,High,Left
6865,58,Female,32,Healthcare,9079.0,Fair,Very High,Average,0,No,70,Bachelor’s Degree,Married,0.0,Entry,Medium,51.0,No,No,Yes,Good,High,Left
52944,19,Male,6,Healthcare,7371.0,Good,High,Below Average,0,No,25,Bachelor’s Degree,Divorced,1.0,Entry,Medium,27.0,No,No,No,Fair,Low,Left
20499,29,Female,19,Media,6374.0,Good,High,Below Average,0,No,76,High School,Married,5.0,Mid,Small,29.0,No,No,Yes,Poor,High,Stayed
48084,36,Male,1,Healthcare,7840.0,Good,High,Average,0,No,1,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Fair,Medium,Stayed
59170,38,Male,9,Technology,10120.0,Poor,Medium,High,0,No,72,Bachelor’s Degree,Married,3.0,Senior,Large,16.0,No,No,Yes,Good,Low,Stayed
45989,59,Male,42,Education,4315.0,Good,High,Average,1,No,26,Bachelor’s Degree,Divorced,1.0,Entry,Medium,27.0,No,No,No,Fair,High,Left
23662,47,Male,28,Education,3559.0,Good,High,Average,0,No,2,Associate Degree,Single,2.0,Entry,Small,38.0,No,No,No,Good,High,Left
383,57,Male,16,Media,6114.0,Fair,High,Average,0,No,68,Master’s Degree,Single,0.0,Entry,Small,18.0,No,No,No,Good,Low,Left
46014,31,Female,5,Education,4478.0,Good,High,Average,0,No,97,Bachelor’s Degree,Single,0.0,Entry,Medium,6.0,No,No,No,Fair,High,Left
2885,31,Male,20,Technology,10420.0,Good,High,Below Average,0,Yes,86,Bachelor’s Degree,Divorced,3.0,Mid,Small,27.0,Yes,No,Yes,Poor,High,Stayed
38301,44,Male,21,Education,4187.0,Good,High,Average,1,No,33,Associate Degree,Single,1.0,Entry,Small,27.0,No,Yes,No,Poor,Low,Left
62605,54,Female,15,Media,7113.0,Good,Very High,Average,0,No,4,Bachelor’s Degree,Married,3.0,Mid,Large,50.0,No,No,Yes,Good,Medium,Left
56366,51,Male,27,Finance,6838.0,Good,High,High,1,No,63,Bachelor’s Degree,Divorced,1.0,Entry,Small,27.0,No,No,No,Poor,Medium,Left
73808,32,Male,14,Media,6816.0,Poor,High,Average,0,No,2,Associate Degree,Single,1.0,Mid,Large,20.0,No,No,No,Good,High,Left
37975,37,Male,11,Education,4407.0,Fair,Low,Low,1,No,29,Master’s Degree,Single,3.0,Senior,Small,28.0,No,No,Yes,Good,Medium,Left
50816,50,Male,13,Media,5648.0,Good,Medium,Average,1,No,75,Bachelor’s Degree,Married,4.0,Mid,Medium,43.0,No,No,No,Good,Low,Stayed
64508,32,Male,12,Technology,10834.0,Poor,Medium,Low,0,No,56,Master’s Degree,Divorced,1.0,Senior,Small,23.0,No,No,Yes,Good,Medium,Stayed
2753,35,Male,26,Media,6021.0,Good,High,Average,0,Yes,21,PhD,Married,1.0,Mid,Large,27.0,No,No,No,Good,Low,Stayed
20990,42,Female,19,Finance,8535.0,Excellent,Low,High,0,Yes,94,Bachelor’s Degree,Divorced,1.0,Entry,Medium,35.0,No,No,No,Fair,High,Stayed
43681,30,Male,14,Education,4183.0,Good,High,Below Average,0,No,87,High School,Married,1.0,Entry,Medium,27.0,No,No,No,Fair,Medium,Stayed
17223,23,Female,9,Healthcare,5686.0,Fair,High,High,0,No,5,Master’s Degree,Married,4.0,Mid,Small,19.0,No,No,No,Good,High,Stayed
23243,58,Male,4,Education,4936.0,Fair,Very High,Average,1,Yes,71,Bachelor’s Degree,Single,3.0,Entry,Small,42.0,No,No,No,Good,High,Left
3387,30,Female,3,Healthcare,9729.0,Good,High,Below Average,0,No,32,Bachelor’s Degree,Married,3.0,Entry,Medium,14.0,No,No,No,Good,Medium,Left
14413,23,Male,10,Healthcare,7371.0,Good,High,Average,2,No,31,Master’s Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Left
25468,58,Female,36,Technology,8211.0,Fair,High,Average,0,No,2,Bachelor’s Degree,Divorced,0.0,Entry,Large,56.0,No,No,Yes,Good,Medium,Stayed
21709,18,Female,7,Finance,7371.0,Good,High,Average,0,No,13,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,Low,Stayed
7006,44,Female,21,Finance,11179.0,Fair,High,High,2,No,21,Master’s Degree,Married,2.0,Entry,Large,23.0,No,No,No,Poor,Medium,Stayed
21736,31,Female,22,Healthcare,7371.0,Good,High,Average,2,No,40,High School,Single,1.0,Mid,Medium,27.0,No,Yes,No,Fair,Low,Stayed
23810,46,Male,1,Healthcare,7341.0,Poor,High,Average,1,No,23,Bachelor’s Degree,Married,1.0,Mid,Medium,31.0,No,No,No,Good,Medium,Stayed
34282,22,Female,5,Healthcare,6258.0,Fair,Very High,Below Average,2,No,24,Master’s Degree,Single,3.0,Entry,Small,21.0,No,No,Yes,Poor,Medium,Left
9780,50,Male,19,Education,5784.0,Excellent,High,Average,1,No,24,High School,Married,0.0,Entry,Medium,35.0,No,No,No,Good,Low,Stayed
13818,44,Male,18,Finance,9258.0,Good,High,Average,2,No,43,Associate Degree,Married,1.0,Senior,Medium,27.0,No,No,Yes,Excellent,Medium,Stayed
362,51,Male,15,Media,5496.0,Good,High,High,0,Yes,92,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,Yes,Good,Low,Left
68652,48,Male,4,Technology,7371.0,Good,High,Low,2,Yes,20,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
7303,55,Male,5,Education,4950.0,Good,High,Below Average,3,Yes,37,Bachelor’s Degree,Single,0.0,Mid,Small,13.0,Yes,No,No,Excellent,Low,Stayed
57660,54,Male,33,Education,2810.0,Fair,Medium,Below Average,3,No,57,Associate Degree,Divorced,2.0,Mid,Large,45.0,No,No,Yes,Good,High,Stayed
45466,41,Male,17,Healthcare,8392.0,Good,High,High,2,No,16,Bachelor’s Degree,Married,1.0,Mid,Small,40.0,Yes,No,No,Good,Low,Stayed
59468,58,Male,32,Education,5607.0,Good,High,Average,0,No,51,Associate Degree,Married,0.0,Entry,Small,52.0,No,No,No,Good,Medium,Stayed
48061,33,Female,6,Finance,10949.0,Good,High,High,2,No,30,High School,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
62854,45,Male,4,Media,5288.0,Poor,High,High,1,Yes,83,Associate Degree,Married,2.0,Entry,Medium,16.0,Yes,No,No,Excellent,Low,Left
55930,35,Male,12,Media,7371.0,Good,High,Below Average,1,Yes,51,High School,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
47052,26,Male,4,Healthcare,9046.0,Fair,High,Low,0,No,85,Associate Degree,Married,4.0,Mid,Medium,17.0,No,No,No,Good,Low,Stayed
41798,21,Female,2,Finance,7697.0,Fair,High,Below Average,1,No,86,High School,Single,1.0,Senior,Small,8.0,No,No,No,Excellent,Medium,Left
39871,56,Female,19,Technology,9058.0,Fair,High,Average,0,Yes,68,Associate Degree,Single,3.0,Entry,Small,25.0,No,Yes,No,Fair,High,Left
61675,52,Male,18,Technology,7137.0,Good,High,Below Average,1,No,53,Master’s Degree,Married,1.0,Entry,Large,34.0,No,No,Yes,Good,Low,Left
42209,46,Female,10,Media,5845.0,Good,High,Low,0,No,37,Associate Degree,Single,0.0,Mid,Medium,14.0,No,No,No,Poor,Medium,Left
45868,39,Male,10,Media,6540.0,Good,High,Below Average,0,No,95,Master’s Degree,Single,1.0,Senior,Medium,27.0,Yes,No,No,Good,Medium,Stayed
68426,25,Male,2,Healthcare,6466.0,Fair,Medium,Low,1,No,94,Associate Degree,Single,1.0,Senior,Medium,15.0,No,No,No,Fair,High,Left
16643,25,Male,3,Technology,8667.0,Excellent,Very High,Average,2,No,56,High School,Single,0.0,Entry,Medium,6.0,No,No,No,Good,Medium,Left
11396,52,Female,21,Media,5320.0,Excellent,High,Low,0,No,55,Master’s Degree,Married,0.0,Mid,Small,28.0,No,No,No,Good,Low,Stayed
10753,43,Female,17,Technology,8638.0,Fair,High,Below Average,1,No,34,Associate Degree,Married,0.0,Entry,Medium,25.0,No,No,No,Poor,High,Left
10031,18,Female,10,Healthcare,8832.0,Fair,High,Low,0,No,87,Associate Degree,Married,4.0,Entry,Small,18.0,No,No,No,Good,Medium,Stayed
67454,19,Male,4,Education,5371.0,Good,High,Average,1,No,83,Bachelor’s Degree,Single,1.0,Entry,Large,15.0,No,No,No,Fair,High,Left
31533,27,Female,12,Technology,9209.0,Good,High,Below Average,0,Yes,61,Associate Degree,Single,1.0,Mid,Large,27.0,No,No,No,Fair,Low,Left
43181,18,Male,5,Technology,7371.0,Good,High,High,1,No,37,High School,Single,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Left
27058,59,Male,13,Healthcare,7925.0,Good,Very High,Average,0,No,33,High School,Married,4.0,Mid,Medium,45.0,No,No,No,Good,Medium,Stayed
1678,56,Female,5,Education,7371.0,Good,High,Below Average,1,Yes,70,Master’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Poor,High,Stayed
29996,30,Male,16,Technology,7324.0,Excellent,Low,Average,0,Yes,65,Associate Degree,Married,3.0,Mid,Small,18.0,No,No,No,Excellent,High,Stayed
93,52,Female,13,Finance,7717.0,Fair,Medium,Below Average,0,Yes,54,Master’s Degree,Single,1.0,Senior,Medium,37.0,No,Yes,No,Fair,High,Stayed
11727,51,Female,18,Technology,9262.0,Fair,High,Average,0,No,11,Bachelor’s Degree,Single,0.0,Senior,Small,44.0,No,No,No,Good,Low,Stayed
46578,44,Male,26,Education,4523.0,Excellent,High,Below Average,1,No,31,Associate Degree,Married,0.0,Entry,Medium,38.0,No,No,No,Poor,Low,Left
43541,48,Male,29,Healthcare,7371.0,Good,High,Below Average,0,No,39,Master’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Good,High,Left
57239,56,Female,34,Finance,6717.0,Good,High,Average,2,No,38,Bachelor’s Degree,Divorced,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Stayed
32539,53,Female,23,Education,7371.0,Good,High,Low,0,No,60,Master’s Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Low,Left
65240,28,Male,2,Healthcare,6417.0,Excellent,High,Low,1,No,53,Associate Degree,Single,2.0,Mid,Medium,19.0,No,No,No,Good,Very High,Left
25983,45,Female,2,Technology,9426.0,Good,High,Below Average,2,Yes,76,Associate Degree,Married,1.0,Entry,Medium,35.0,No,No,No,Fair,Low,Left
32858,38,Male,7,Finance,11344.0,Poor,High,Average,2,Yes,32,High School,Divorced,1.0,Entry,Large,15.0,No,No,No,Good,High,Stayed
48725,59,Female,16,Technology,7371.0,Good,High,Below Average,0,No,79,Bachelor’s Degree,Divorced,1.0,Senior,Medium,27.0,No,No,No,Good,Medium,Left
13712,54,Female,5,Healthcare,8008.0,Good,High,Low,4,Yes,82,Associate Degree,Married,4.0,Mid,Large,35.0,Yes,Yes,Yes,Good,Low,Stayed
67181,19,Male,3,Healthcare,6754.0,Fair,Medium,Average,3,Yes,66,Master’s Degree,Divorced,0.0,Mid,Medium,9.0,No,No,Yes,Good,Very High,Stayed
53958,48,Female,29,Finance,7371.0,Good,High,Average,3,No,1,High School,Single,1.0,Mid,Medium,27.0,No,No,No,Fair,Low,Left
12661,43,Male,17,Media,7371.0,Good,High,Average,0,No,93,Associate Degree,Single,1.0,Entry,Medium,27.0,No,No,No,Fair,Low,Left
25355,48,Male,15,Education,4138.0,Fair,High,Average,2,Yes,62,High School,Married,0.0,Entry,Large,25.0,Yes,No,No,Good,High,Left
70761,18,Male,7,Technology,7371.0,Good,High,Average,0,No,77,Master’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,High,Stayed
60241,34,Male,8,Education,5451.0,Good,High,Average,1,No,29,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
5485,55,Male,30,Education,6247.0,Good,High,Average,3,Yes,24,Master’s Degree,Divorced,1.0,Mid,Medium,41.0,No,No,No,Good,Low,Stayed
22070,33,Male,4,Media,6548.0,Excellent,High,High,2,Yes,77,Master’s Degree,Married,1.0,Mid,Medium,23.0,No,No,Yes,Poor,Medium,Stayed
48332,44,Male,16,Healthcare,7801.0,Good,Medium,Average,1,Yes,7,PhD,Divorced,5.0,Entry,Small,36.0,No,Yes,No,Poor,Low,Stayed
62888,33,Male,2,Technology,9002.0,Good,Very High,Average,1,Yes,72,Associate Degree,Divorced,3.0,Entry,Medium,11.0,No,Yes,No,Good,Low,Stayed
1248,56,Female,3,Education,4952.0,Good,High,Average,0,No,17,High School,Single,1.0,Senior,Medium,27.0,Yes,No,No,Poor,Medium,Stayed
52557,44,Male,18,Healthcare,8066.0,Good,High,High,1,Yes,86,Associate Degree,Married,0.0,Mid,Large,37.0,No,No,No,Good,Low,Stayed
1197,42,Female,33,Finance,7371.0,Good,High,High,2,No,37,High School,Single,1.0,Entry,Medium,27.0,Yes,No,No,Poor,Low,Stayed
68675,33,Male,6,Healthcare,6144.0,Excellent,Low,Average,2,No,45,Bachelor’s Degree,Single,1.0,Mid,Medium,12.0,No,No,No,Poor,High,Left
